user,recipe,rating
user_3649,101312,4
user_3649,199101,4
user_3649,261641,3
user_3649,244855,4
user_3649,208574,4
user_3649,27182,3
user_3649,290404,3
user_3649,28116,4
user_3650,42151,3
user_3650,citrus-cheesecake,3
user_3650,250129,4
user_3650,200936,4
user_3651,mini-baked-potatoes,3
user_3651,16914,4
user_3651,130873,3
user_3652,173322,4
user_3652,292867,4
user_3652,120126,3
user_3652,2962,4
user_3652,99725,3
user_3652,20062,4
user_3653,cheesy-colcannon-croquettes,4
user_3653,13602,4
user_3653,184445,3
user_3653,62572,3
user_3653,21148,4
user_3653,296740,4
user_3654,17410,4
user_3654,goats-cheese-stuffed-mushrooms,3
user_3654,95603,4
user_3655,148545,4
user_3655,235912,3
user_3655,230911,4
user_3655,152983,4
user_3655,285017,4
user_3655,226085,4
user_3655,282657,3
user_3655,159362,4
user_3655,201196,4
user_3656,spaghetti-puttanesca,4
user_3656,123248,4
user_3656,25318,3
user_3656,40268,3
user_3656,61870,4
user_3656,130384,4
user_3657,296748,4
user_3657,166224,3
user_3657,257009,3
user_3658,nutella-cupcakes,4
user_3658,bircher-muesli,4
user_3658,163922,3
user_3658,199307,4
user_3658,300989,3
user_3658,300754,3
user_3659,196315,3
user_3659,291317,4
user_3659,142865,3
user_3659,290599,3
user_3659,299831,3
user_3659,79254,3
user_3659,276193,4
user_3659,34997,4
user_3659,13600,3
user_3660,218349,4
user_3660,195336,3
user_3660,274100,4
user_3660,hot-lemon-souffles,3
user_3660,163868,3
user_3660,156597,4
user_3660,97697,4
user_3661,158222,3
user_3661,27669,3
user_3661,65863,4
user_3661,21436,4
user_3662,198017,3
user_3662,176351,4
user_3662,17070,3
user_3663,14572,4
user_3663,126813,3
user_3663,42510,4
user_3663,194811,3
user_3663,287069,4
user_3663,19639,3
user_3663,120198,4
user_3664,96386,4
user_3664,136086,3
user_3664,173654,4
user_3664,courgette-fries,4
user_3664,31670,3
user_3664,30873,4
user_3665,249811,3
user_3665,39364,3
user_3665,174601,4
user_3665,285735,4
user_3665,108467,4
user_3665,178842,3
user_3665,classic-pumpkin-pie,3
user_3665,moroccan-spiced-veg-and-kale-salad,4
user_3666,151214,3
user_3666,18530,4
user_3666,224421,3
user_3667,157558,4
user_3667,220204,4
user_3667,184445,3
user_3667,209508,3
user_3667,261850,3
user_3667,30388,4
user_3668,house-of-horrors-cake,3
user_3668,176703,3
user_3668,plum-oat-bars,4
user_3668,232478,3
user_3668,191380,4
user_3668,31669,3
user_3668,154729,3
user_3669,30872,3
user_3669,285673,4
user_3669,20936,3
user_3669,128003,4
user_3670,172906,4
user_3670,130365,4
user_3670,14767,4
user_3670,290091,3
user_3670,18054,3
user_3670,181329,3
user_3670,233208,4
user_3670,222714,3
user_3671,123779,3
user_3671,109479,3
user_3671,291684,3
user_3671,51154,3
user_3671,35004,3
user_3671,137784,4
user_3672,189937,4
user_3672,63472,3
user_3672,119951,4
user_3672,232968,3
user_3673,287348,3
user_3673,206864,4
user_3673,289629,3
user_3673,raspberry-cheesecake-brownie,4
user_3673,248857,3
user_3674,19573,4
user_3674,13959,3
user_3674,19730,3
user_3674,33112,4
user_3674,208730,3
user_3674,297810,4
user_3674,200397,3
user_3675,18570,4
user_3675,46084,4
user_3675,118284,4
user_3676,73011,3
user_3676,300778,3
user_3676,298175,3
user_3676,chicken-wings,3
user_3676,239683,3
user_3676,218791,4
user_3676,minted-lamb-burgers,4
user_3676,280558,3
user_3676,24787,3
user_3677,278887,4
user_3677,204588,4
user_3677,tomato-fritters-with-mint-yogurt,4
user_3677,133805,3
user_3677,125799,3
user_3677,299200,4
user_3678,172061,4
user_3678,mince-pies,4
user_3678,42156,3
user_3678,296172,4
user_3678,109121,3
user_3678,221240,4
user_3679,29295,3
user_3679,sweet-potato-chorizo-soup,3
user_3679,15803,4
user_3679,161725,4
user_3679,197620,4
user_3679,299894,3
user_3679,53278,3
user_3679,19908,3
user_3679,gammon-with-cabbage-leek-mash,4
user_3680,155039,3
user_3680,297507,3
user_3680,295366,3
user_3680,166933,3
user_3680,cornish-pasty,4
user_3680,297631,3
user_3680,38753,3
user_3680,299206,3
user_3681,300314,3
user_3681,chicken-chorizo-skewers-with-rainbow-rice,4
user_3681,31675,3
user_3681,79245,4
user_3681,74705,3
user_3681,300224,3
user_3681,88937,3
user_3681,220382,3
user_3682,299602,4
user_3682,184483,4
user_3682,197620,4
user_3682,94097,4
user_3682,268572,3
user_3683,261065,4
user_3683,229164,3
user_3683,serrano-peach-almond-salad,4
user_3683,294908,4
user_3683,299787,3
user_3684,pears-in-rose-wine,3
user_3684,274995,3
user_3684,citrus-gin-zing,4
user_3685,46016,3
user_3685,mini-koftas,3
user_3685,14055,3
user_3685,smoked-mackerel-pate-with-melba-toast,4
user_3685,mint-ice-cream,4
user_3685,179313,3
user_3685,153976,3
user_3685,268314,4
user_3686,215059,4
user_3686,285673,4
user_3686,93550,4
user_3686,cherry-profiteroles,4
user_3686,299891,4
user_3687,courgetti-spaghetti,4
user_3687,190338,3
user_3687,255302,4
user_3687,202738,4
user_3687,spaghetti-carbonara,4
user_3687,143879,3
user_3687,265479,3
user_3688,creamed-leeks,3
user_3688,dairy-free-poppy-seed-and-banana-pancakes,4
user_3688,40548,4
user_3688,156440,4
user_3688,299786,4
user_3688,42764,4
user_3688,299475,4
user_3689,193111,4
user_3689,27554,4
user_3689,276244,3
user_3689,30019,3
user_3690,hot-lemon-souffles,4
user_3690,14020,4
user_3690,aubergine-bake,4
user_3690,146192,3
user_3690,295775,4
user_3691,296748,3
user_3691,224074,3
user_3691,34918,4
user_3691,pink-lemonade,4
user_3691,299896,4
user_3691,112686,4
user_3691,167158,3
user_3691,298164,4
user_3692,54449,3
user_3692,259845,3
user_3692,roasted-vegetable-couscous,4
user_3692,66786,4
user_3692,coconut-ice-hearts,3
user_3692,pancetta-wrapped-pork-with-chorizo-stuffing,4
user_3692,joe-wicks-sweet-potato-shakshuka,3
user_3692,236853,4
user_3693,296858,4
user_3693,61343,3
user_3693,99217,3
user_3694,33380,3
user_3694,blackberry-swirl-yogurt-loaf,3
user_3694,70306,3
user_3694,vegetable-lentil-soup-with-dumplings,3
user_3694,249110,4
user_3695,139735,3
user_3695,264849,3
user_3695,298226,3
user_3695,195333,4
user_3695,134837,4
user_3695,278886,3
user_3695,107008,4
user_3695,240312,3
user_3696,284254,3
user_3696,155910,4
user_3696,233144,4
user_3696,14844,4
user_3696,117013,4
user_3696,292698,4
user_3696,273045,3
user_3696,61919,4
user_3697,200480,3
user_3697,glazed-cod-loin-with-butternut-squash,3
user_3697,strawberry-pistachio-roulade,4
user_3697,149798,3
user_3697,59188,4
user_3697,173351,4
user_3698,24958,4
user_3698,veggie-sloppy-joes,4
user_3698,14945,3
user_3698,14972,3
user_3698,146043,4
user_3698,131804,3
user_3698,213451,4
user_3698,194885,3
user_3699,233315,4
user_3699,249242,3
user_3699,194849,3
user_3699,caterpillar-cake,3
user_3699,194354,4
user_3699,295697,3
user_3699,239987,4
user_3699,james-martin-swiss-roll,3
user_3699,298742,4
user_3700,256027,4
user_3700,135147,4
user_3700,296130,4
user_3701,pea-croquettes-with-beetroot-salad,4
user_3701,172061,3
user_3701,139590,4
user_3701,252348,3
user_3701,296709,4
user_3701,207425,4
user_3702,232373,4
user_3702,14359,3
user_3702,192915,4
user_3702,22086,4
user_3702,shoo-fly-pie,3
user_3702,299515,4
user_3702,135457,3
user_3702,162618,4
user_3703,189652,3
user_3703,19393,3
user_3703,pea-and-ham-cream-cheese-risotto,3
user_3703,152959,3
user_3704,72676,3
user_3704,247691,3
user_3704,lasagne,3
user_3704,59416,3
user_3704,205007,3
user_3704,243715,3
user_3705,savoury-ferrero-rocher-style-nibbles-with-extra-special-crostini,3
user_3705,154147,4
user_3705,278155,3
user_3705,237468,3
user_3706,31345,4
user_3706,gooey-christmas-pudding-cookies,3
user_3706,168821,3
user_3706,226666,4
user_3706,bakewell-tart,4
user_3706,291243,3
user_3706,24583,3
user_3707,143235,4
user_3707,208699,3
user_3707,208949,4
user_3707,18094,3
user_3707,106817,3
user_3707,297519,3
user_3707,180628,4
user_3708,catalan-style-slow-cooker-chicken,3
user_3708,eggs-benedict-with-parma-ham,3
user_3708,260536,3
user_3708,110288,4
user_3709,140231,4
user_3709,19639,4
user_3709,148837,4
user_3709,298613,3
user_3710,222721,3
user_3710,lamb-beetroot-burgers-with-oven-baked-crisps,4
user_3710,259689,4
user_3711,134899,4
user_3711,beetroot-soup,3
user_3711,231454,4
user_3711,141744,4
user_3711,aubergines-stuffed-with-beans-cheese,4
user_3711,288020,4
user_3711,113224,3
user_3711,228978,3
user_3712,128016,4
user_3712,176584,3
user_3712,198979,4
user_3712,91323,4
user_3712,curried-vegetable-potato-cakes,3
user_3713,177945,4
user_3713,171546,4
user_3713,234546,3
user_3713,181741,4
user_3713,peach-and-prosciutto-pizza-bianco,4
user_3714,171207,4
user_3714,160819,3
user_3714,194190,3
user_3714,53190,3
user_3714,78195,3
user_3714,212472,4
user_3714,191166,4
user_3714,276613,4
user_3714,280410,4
user_3715,16175,3
user_3715,165635,4
user_3715,97003,4
user_3715,221895,3
user_3715,105339,4
user_3715,cheesy-chicken-pasta,4
user_3715,137462,4
user_3716,299537,4
user_3716,248215,4
user_3716,298320,4
user_3717,300217,4
user_3717,217993,3
user_3717,132014,4
user_3717,roasted-squash-cous-cous-salad,4
user_3717,186806,3
user_3717,113865,4
user_3717,aubergine-bake,4
user_3718,15294,4
user_3718,73533,4
user_3718,105689,4
user_3718,saussage-and-root-vegetable-stew-recipe,3
user_3718,271760,4
user_3718,299253,3
user_3718,27411,3
user_3718,fish-and-vegetable-pie,4
user_3719,146290,4
user_3719,32722,3
user_3719,26657,4
user_3719,165539,4
user_3719,101935,4
user_3720,295899,3
user_3720,298202,3
user_3720,188205,3
user_3720,195128,4
user_3720,144537,3
user_3720,170380,3
user_3720,70312,3
user_3720,red-velvet-bites,4
user_3721,299141,4
user_3721,120627,3
user_3721,85709,4
user_3721,224202,4
user_3721,187803,4
user_3721,prosecco-granita,3
user_3721,282518,3
user_3721,107334,3
user_3722,34996,4
user_3722,69444,4
user_3722,176354,4
user_3722,22250,4
user_3722,peach-lemon-trifle,3
user_3722,159218,4
user_3722,166935,4
user_3722,129664,3
user_3722,176679,3
user_3723,41725,4
user_3723,strawberry-shortcakes,4
user_3723,98997,3
user_3723,248187,4
user_3723,195124,3
user_3723,223170,3
user_3723,164835,3
user_3724,20-minute-carbonara-with-peas,3
user_3724,296315,4
user_3724,295348,4
user_3724,32926,3
user_3724,gluten-free-banana-pecan-cake,3
user_3724,177803,4
user_3724,tea-bread,3
user_3724,231454,3
user_3725,123416,3
user_3725,217303,4
user_3725,scallops-in-blankets-with-cranberry-port-dressing,4
user_3725,279781,3
user_3725,stuffed-crumbed-portobellos,4
user_3725,76073,3
user_3726,167789,4
user_3726,165976,3
user_3726,figs-with-blue-cheese-caramelised-walnuts,4
user_3726,247361,3
user_3726,300867,4
user_3726,249536,3
user_3726,240669,3
user_3726,sugar-spiced-nuts,3
user_3726,200188,4
user_3727,295562,3
user_3727,202462,4
user_3727,86733,4
user_3727,221564,4
user_3727,14802,4
user_3727,33336,4
user_3727,lightly-spiced-pumpkin-soup,4
user_3727,274100,3
user_3728,208570,4
user_3728,maids-of-honour,3
user_3728,savoury-chestnut-mushroom-bake,3
user_3728,137656,4
user_3729,48530,3
user_3729,192563,3
user_3729,127614,4
user_3729,chocolate-heart-slab,4
user_3729,16309,3
user_3729,267490,4
user_3729,250356,4
user_3729,198373,4
user_3730,pulled-pork-with-barbecue-sauce,4
user_3730,290570,4
user_3730,black-toffee-apples,4
user_3730,cheesy-chicken-tomato-bake,4
user_3730,77909,3
user_3730,14210,4
user_3730,221725,3
user_3731,300786,4
user_3731,178500,4
user_3731,109136,3
user_3731,14062,4
user_3731,24207,4
user_3731,181082,4
user_3732,243330,3
user_3732,253575,3
user_3732,296315,4
user_3732,218948,4
user_3732,126972,3
user_3733,40272,4
user_3733,296088,3
user_3733,298502,4
user_3734,177038,3
user_3734,290344,3
user_3734,120200,4
user_3734,264163,3
user_3734,297106,3
user_3735,204507,4
user_3735,252951,4
user_3735,300060,4
user_3735,297536,3
user_3735,56068,4
user_3735,hevva-cake,3
user_3735,220481,4
user_3735,297140,3
user_3735,82494,4
user_3736,144529,4
user_3736,242884,3
user_3736,hot-dogs-with-vegetable-garden-relish,4
user_3736,61514,3
user_3736,223658,3
user_3736,176322,3
user_3736,33831,4
user_3736,184445,4
user_3737,300544,4
user_3737,136462,3
user_3737,baked-fish-and-chips-with-mushy-peas,4
user_3738,294511,3
user_3738,134043,3
user_3738,17576,3
user_3738,21496,4
user_3739,177535,3
user_3739,266596,4
user_3739,180254,3
user_3739,217406,4
user_3740,299011,3
user_3740,71267,3
user_3740,216492,4
user_3740,233315,4
user_3740,251570,3
user_3740,mediterranean-fish-soup,4
user_3740,16595,3
user_3740,13824,4
user_3740,214501,3
user_3741,roasted-vegetable-pizza-recipe,3
user_3741,199464,4
user_3741,192762,3
user_3741,239886,4
user_3741,160827,3
user_3741,134829,3
user_3741,cheese-spinach-bread-bake,3
user_3741,creepy-graveyard-cake,3
user_3741,229545,3
user_3742,178151,3
user_3742,75448,3
user_3742,251592,4
user_3742,295787,3
user_3742,299390,4
user_3743,150156,3
user_3743,129952,3
user_3743,186378,4
user_3743,104159,4
user_3744,16893,4
user_3744,204958,3
user_3744,292824,3
user_3744,cinnamon-grape-muffins,4
user_3745,ham-pea-soup,3
user_3745,186897,4
user_3745,203728,3
user_3745,56065,3
user_3745,177909,3
user_3745,buttermilk-onion-rings,3
user_3746,123293,4
user_3746,114653,3
user_3746,181461,4
user_3746,150812,4
user_3747,roasted-asparagus-with-basil-lemon-butter,4
user_3747,226061,3
user_3747,177504,4
user_3748,213384,3
user_3748,266267,4
user_3748,262428,3
user_3748,54670,3
user_3748,chicken-bacon-pearl-barley-vegetable-soup,3
user_3748,179923,3
user_3748,baked-tomatoes-with-crumb-topping,4
user_3748,107103,3
user_3748,154274,3
user_3749,179333,3
user_3749,136641,4
user_3749,pasta-with-tomato-seafood-sauce,4
user_3749,93306,4
user_3749,211826,4
user_3749,261924,4
user_3750,22250,4
user_3750,103066,4
user_3750,272979,3
user_3750,169318,3
user_3750,295586,4
user_3751,mums-muesli,4
user_3751,274614,4
user_3751,146454,4
user_3751,sweet-potato-goats-cheese-salad,4
user_3751,rich-chocolate-truffles,4
user_3751,67259,4
user_3752,221327,4
user_3752,19385,4
user_3752,202148,3
user_3752,13959,4
user_3752,138483,4
user_3752,142299,4
user_3753,276191,3
user_3753,51088,4
user_3753,34303,4
user_3754,281193,4
user_3754,25826,3
user_3754,gypsy-tart,4
user_3754,196966,3
user_3754,76458,3
user_3754,184432,4
user_3754,macaron-recipe,3
user_3754,169689,4
user_3755,37990,4
user_3755,pink-pinata-cake,4
user_3755,185980,3
user_3755,280393,4
user_3755,110473,4
user_3755,261674,3
user_3755,286011,4
user_3755,135147,3
user_3755,easy-peach-cobbler-recipe-using-tinned-peaches,4
user_3756,85980,4
user_3756,280287,3
user_3756,jamaican-jerk-chicken-salad,3
user_3756,shortbread-heart-kisses,4
user_3756,296556,3
user_3756,bubble-and-squeak,3
user_3757,209100,3
user_3757,blueberry-crumble-in-a-jar,3
user_3757,13600,3
user_3757,297646,4
user_3758,300441,4
user_3758,107918,3
user_3758,16507,4
user_3759,16380,4
user_3759,300237,4
user_3759,297124,3
user_3760,293825,3
user_3760,14695,3
user_3760,138394,3
user_3760,106680,3
user_3760,300919,4
user_3760,299352,3
user_3761,266190,4
user_3761,119489,3
user_3761,mushroom-pancetta-spinach-tarts,3
user_3761,211514,4
user_3761,210076,4
user_3761,133742,3
user_3761,57627,4
user_3761,145132,3
user_3761,18530,4
user_3762,268070,3
user_3762,173538,3
user_3762,14238,3
user_3762,firecracker-peppers,4
user_3762,105796,3
user_3762,masterclass-mussels-steamed-in-red-wine,4
user_3762,180128,4
user_3762,102499,3
user_3762,172393,4
user_3763,296611,4
user_3763,207407,4
user_3763,300059,4
user_3764,13303,3
user_3764,140635,3
user_3764,23105,4
user_3764,232358,4
user_3764,136640,4
user_3765,227061,4
user_3765,chicken-summer-vegetable-tray-bake,3
user_3765,282545,3
user_3765,22156,4
user_3765,297362,4
user_3766,spaghetti-bolognese,3
user_3766,salmon-couscous-parcels,4
user_3766,299813,4
user_3766,62725,3
user_3766,96146,4
user_3766,236126,4
user_3767,81082,4
user_3767,134060,3
user_3767,296377,3
user_3767,cranberry-florentines,3
user_3767,299554,3
user_3767,255699,3
user_3768,85598,4
user_3768,135477,3
user_3768,195218,3
user_3768,255303,3
user_3768,297008,3
user_3768,161117,3
user_3768,jewelled-butternut-squash-houmous-griddled-crudites,4
user_3769,tex-mex-spicy-shepherds-pie-recipe,3
user_3769,237468,4
user_3769,98695,4
user_3769,297631,4
user_3770,97832,4
user_3770,283810,3
user_3770,300532,4
user_3770,18907,4
user_3770,137233,4
user_3770,260208,3
user_3771,212406,3
user_3771,250398,3
user_3771,76011,4
user_3771,95269,4
user_3771,15798,3
user_3771,277131,3
user_3771,193830,3
user_3771,122355,3
user_3772,154627,3
user_3772,18438,3
user_3772,296944,3
user_3772,chicken-peanut-butter-curry,4
user_3772,86093,3
user_3773,244648,3
user_3773,15021,3
user_3773,290570,4
user_3773,180628,3
user_3773,mince-pie-porridge-recipe,4
user_3773,210518,4
user_3773,32252,4
user_3773,214508,4
user_3774,266770,3
user_3774,190572,3
user_3774,284085,4
user_3774,roasted-peppers-with-tuna-rice-salad,4
user_3774,mushroom-broad-bean-leek-tagliatelle,3
user_3774,113613,4
user_3774,195255,3
user_3774,227200,3
user_3774,241370,3
user_3775,104471,4
user_3775,spiced-salmon-skewers,3
user_3775,84881,3
user_3775,sausage-balls-with-pasta,4
user_3776,summer-fruit-trifle,4
user_3776,171397,4
user_3776,15581,4
user_3776,270991,3
user_3776,177488,3
user_3776,95325,4
user_3777,banana-pecan-date-muffins,3
user_3777,best-baby-shower-cake,4
user_3777,16579,4
user_3777,126271,4
user_3778,157917,4
user_3778,76116,4
user_3778,232358,4
user_3779,26748,4
user_3779,scampi-chips,4
user_3779,32093,3
user_3779,156229,4
user_3780,233139,4
user_3780,206362,4
user_3780,113634,4
user_3780,296790,3
user_3780,Gin-christmas-cocktail1,3
user_3780,278947,4
user_3780,steak-with-onion-marmalade,4
user_3780,181685,3
user_3780,103093,4
user_3781,37053,3
user_3781,chicken-satay-noodle-soup,4
user_3781,298227,3
user_3781,Kiwi-lime-sorbet,3
user_3781,102136,3
user_3781,299846,4
user_3781,248295,4
user_3781,203495,3
user_3782,19932,3
user_3782,181082,3
user_3782,143448,4
user_3782,apricot-almond-cake,4
user_3782,beef-stir-fry-with-barbecue-sauce,3
user_3782,238669,3
user_3782,299807,4
user_3783,116672,3
user_3783,cheesy-witches-fingers,4
user_3783,247101,4
user_3783,37559,4
user_3783,rhubarb-custards,3
user_3783,16039,4
user_3783,153657,4
user_3784,283353,3
user_3784,223712,3
user_3784,248292,4
user_3784,red-plum-clafoutis,4
user_3784,spiders-web-cheesecake,4
user_3784,19829,4
user_3785,bara-brith,3
user_3785,pork-with-nutty-couscous,4
user_3785,194731,3
user_3785,252193,3
user_3786,297346,4
user_3786,35310,4
user_3786,37754,3
user_3787,40828,4
user_3787,beef-mushroom-spider-pie,4
user_3787,39607,3
user_3787,bourbon-rubbed-beef-with-gravy,3
user_3787,177677,3
user_3787,163502,3
user_3787,264876,3
user_3787,251843,4
user_3787,144516,3
user_3788,210038,4
user_3788,298110,4
user_3788,15574,4
user_3789,192645,4
user_3789,15716,4
user_3789,vegetable-pie,3
user_3789,41970,4
user_3789,201846,3
user_3789,294697,4
user_3789,92219,4
user_3790,179405,4
user_3790,120609,4
user_3790,31450,4
user_3790,77850,3
user_3790,280474,4
user_3790,mulled-white-wine,3
user_3791,106405,3
user_3791,148162,4
user_3791,skull-pizza,3
user_3791,190159,4
user_3791,119717,3
user_3791,221725,3
user_3791,126775,4
user_3791,welshcakes,4
user_3791,61889,4
user_3792,295965,4
user_3792,137378,4
user_3792,38228,4
user_3792,295642,4
user_3792,92652,3
user_3792,219887,3
user_3792,sugar-spiced-nuts,4
user_3792,celebration-salmon,4
user_3792,124373,4
user_3793,18951,3
user_3793,300761,4
user_3793,70625,3
user_3793,284899,4
user_3793,228576,4
user_3793,296583,4
user_3793,17658,4
user_3793,44590,4
user_3794,294697,4
user_3794,145131,3
user_3794,297516,4
user_3794,17820,4
user_3794,17667,4
user_3794,300898,3
user_3794,264517,3
user_3794,beetroot-risotto,4
user_3795,summer-beef-salad-with-horseradish-dressing,3
user_3795,lancashire-hot-pot,4
user_3795,297763,4
user_3795,171233,4
user_3795,179215,3
user_3795,13123,3
user_3795,249279,4
user_3795,63513,4
user_3795,125180,3
user_3796,292136,4
user_3796,232090,4
user_3796,26167,3
user_3796,215394,3
user_3796,58561,4
user_3797,173076,3
user_3797,96519,3
user_3797,207652,3
user_3797,154961,4
user_3797,178497,3
user_3797,296909,4
user_3797,summer-turkey-stew,4
user_3797,85900,4
user_3798,115827,3
user_3798,296322,3
user_3798,300526,3
user_3798,299817,4
user_3798,183500,4
user_3798,62984,3
user_3798,139590,4
user_3799,chicken-pomegranate-salad,3
user_3799,144989,3
user_3799,143899,3
user_3799,133742,3
user_3799,183136,4
user_3799,sausage-meat-brioche-stuffing-muffins,4
user_3800,238572,4
user_3800,299478,3
user_3800,33510,4
user_3800,spiced-apple-cranberry-chutney,3
user_3800,210291,3
user_3801,299975,4
user_3801,18480,3
user_3801,267928,3
user_3801,246492,3
user_3801,78856,3
user_3802,296611,4
user_3802,269094,3
user_3802,23609,4
user_3802,226093,3
user_3802,296438,4
user_3802,97236,4
user_3802,174907,3
user_3803,buffalo-turkey-sliders,3
user_3803,artichoke-garlic-soup,4
user_3803,189510,3
user_3803,shallot-tarte-tatin,3
user_3803,266126,3
user_3803,extra-quick-one-pan-chicken-roast,3
user_3803,291057,3
user_3803,171600,3
user_3804,22564,3
user_3804,65511,3
user_3804,sticky-ribs-with-fried-rice,3
user_3804,293758,3
user_3805,178773,4
user_3805,92257,4
user_3805,187584,4
user_3805,206736,3
user_3805,210232,3
user_3805,strawberry-shortcakes,3
user_3805,258182,4
user_3805,265475,3
user_3806,195944,4
user_3806,104882,4
user_3806,260536,3
user_3806,34304,3
user_3807,79245,3
user_3807,sticky-marmalade-pudding,3
user_3807,293175,4
user_3807,chicken-jambalaya,4
user_3807,159608,4
user_3807,164008,3
user_3807,300544,3
user_3808,106497,3
user_3808,133384,3
user_3808,285680,4
user_3808,295482,4
user_3808,58561,3
user_3808,32622,4
user_3808,290556,4
user_3808,251963,4
user_3808,jaffa-cake-recipe,4
user_3809,stuffed-baked-apples,4
user_3809,salad-cake-recipe,4
user_3809,89554,4
user_3809,70387,3
user_3809,237112,3
user_3809,209972,4
user_3810,166265,3
user_3810,298045,3
user_3810,294509,4
user_3810,244648,4
user_3811,213754,4
user_3811,210242,3
user_3811,baked-apples-stuffed-with-pistachios-apricots-figs,4
user_3811,202902,4
user_3811,251877,3
user_3811,211684,4
user_3812,70684,3
user_3812,37017,4
user_3812,295858,4
user_3812,sweet-potato-corn-polenta-burgers-with-red-cabbage-slaw,4
user_3812,202609,4
user_3812,36429,4
user_3812,222721,4
user_3812,298775,4
user_3813,266927,4
user_3813,54531,4
user_3813,292539,4
user_3813,17893,3
user_3813,17438,4
user_3813,228168,3
user_3813,126473,3
user_3814,199796,4
user_3814,264758,4
user_3814,15495,3
user_3814,29114,3
user_3814,turmeric-honey-margarita-cocktail,3
user_3814,19573,4
user_3814,96299,4
user_3814,rainbow-vegetable-flan,4
user_3814,16537,4
user_3815,182354,4
user_3815,31044,4
user_3815,243431,4
user_3815,260778,4
user_3815,47662,3
user_3815,33380,3
user_3815,300257,4
user_3815,27842,3
user_3816,oriental-prawn-soup,3
user_3816,126312,4
user_3816,jerk-chicken-with-rainbow-rice,3
user_3816,19349,3
user_3816,292863,3
user_3816,35475,4
user_3816,184319,4
user_3817,291250,4
user_3817,71197,3
user_3817,293121,3
user_3817,268367,4
user_3818,159343,4
user_3818,299997,3
user_3818,51323,4
user_3818,143933,3
user_3819,241241,4
user_3819,184753,3
user_3819,20028,3
user_3819,133911,3
user_3819,rich-chocolate-ginger-cupcakes,4
user_3819,31495,3
user_3819,286696,4
user_3820,68970,4
user_3820,90419,3
user_3820,298374,3
user_3820,146072,3
user_3820,220683,4
user_3820,99725,4
user_3821,228619,4
user_3821,13573,3
user_3821,300883,4
user_3821,192695,3
user_3821,208222,4
user_3821,triple-melon-iced-slushie,3
user_3821,62352,4
user_3821,47239,3
user_3822,36554,3
user_3822,300576,4
user_3822,291246,3
user_3822,15739,4
user_3822,13591,4
user_3822,241588,4
user_3822,152444,3
user_3823,203283,4
user_3823,caribbean-chicken-curry,4
user_3823,298005,3
user_3823,17161,4
user_3823,297233,4
user_3823,156006,4
user_3823,249655,3
user_3823,205739,3
user_3824,18077,3
user_3824,home-baked-rolls,3
user_3824,286700,3
user_3824,matildacake,4
user_3824,173277,4
user_3825,217667,4
user_3825,giant-cous-cous-quinoa-mixed-peppers-salad,4
user_3825,212132,4
user_3825,30188,3
user_3825,80229,3
user_3825,295995,3
user_3825,23297,4
user_3825,297404,3
user_3826,244233,3
user_3826,291481,3
user_3826,28502,3
user_3827,15561,3
user_3827,53261,3
user_3827,cherry-profiteroles,3
user_3827,281015,4
user_3827,14469,4
user_3827,266394,4
user_3827,20340,3
user_3827,137860,3
user_3828,26875,4
user_3828,14761,4
user_3828,287069,3
user_3828,35504,3
user_3828,12838,3
user_3828,177297,4
user_3829,creamy-quinoa-rice-pudding,3
user_3829,72054,3
user_3829,298615,3
user_3829,155492,4
user_3829,70207,3
user_3830,69002,3
user_3830,238403,4
user_3830,192613,3
user_3830,183442,3
user_3830,299582,3
user_3830,raspberry-traybake,4
user_3830,176946,4
user_3830,165994,3
user_3831,roasted-peppers,4
user_3831,137659,3
user_3831,ham-broccoli-sweetcorn-frittata,4
user_3831,105689,3
user_3832,295095,4
user_3832,213971,4
user_3832,202462,4
user_3832,24703,4
user_3832,192009,3
user_3832,189318,4
user_3832,205109,3
user_3832,185845,4
user_3833,299460,4
user_3833,262300,4
user_3833,249108,3
user_3833,110111,3
user_3834,251468,3
user_3834,141269,3
user_3834,223030,3
user_3834,pasta-salad-with-tuna,4
user_3834,243848,3
user_3834,259919,4
user_3834,106440,4
user_3834,195742,4
user_3835,blackberry-almond-cake,4
user_3835,222531,3
user_3835,114366,4
user_3836,pizza-calzone,3
user_3836,296760,3
user_3836,thai-pork-meatballs-noodles,4
user_3836,dark-white-chocolate-shots,3
user_3836,300952,3
user_3836,chicken-casserole,4
user_3836,98844,4
user_3836,129189,4
user_3837,166075,3
user_3837,176745,3
user_3837,60197,4
user_3838,130128,4
user_3838,17456,4
user_3838,291333,4
user_3838,273777,4
user_3839,139109,3
user_3839,175266,4
user_3839,gammon-with-irish-style-mash,4
user_3839,218957,4
user_3839,296751,3
user_3839,164308,4
user_3839,easy-tuna-nicoise-salad,4
user_3839,creamy-fish-bake,4
user_3840,moroccan-pulled-pork-with-fruity-couscous,3
user_3840,295623,4
user_3840,eccles-cakes,3
user_3840,19573,3
user_3840,81805,4
user_3841,strawberry-cheesecake,3
user_3841,270178,3
user_3841,180983,4
user_3841,32207,3
user_3841,136640,4
user_3842,174908,3
user_3842,22965,3
user_3842,232946,3
user_3842,259906,3
user_3842,207000,4
user_3843,298438,3
user_3843,hearty-fish-soup,4
user_3843,221632,4
user_3844,195322,3
user_3844,bacon-egg-picnic-pies,3
user_3844,296264,3
user_3844,mini-quiches,4
